Timestamp,Compound Score,Date,Negative Score,Neutral Score,Positive Score,Source Account,Text
2018-04-07 07:15:00,-0.1027,Sat Apr 07 07:15:00 +0000 2018,0.228,0.57,0.203,FoxNews,Star Wars spinoff 'Solo' to premiere at Cannes Film Festival https://t.co/CaMUfianR9
2018-04-07 07:16:02,0.6486,Sat Apr 07 07:16:02 +0000 2018,0.0,0.751,0.249,CNN,"The mystery of a 4,000-year-old ancient Egyptian mummy's head has finally been solved, after the FBI successfully e… https://t.co/3c2yWM2gRO"
2018-04-07 07:18:03,-0.8779,Sat Apr 07 07:18:03 +0000 2018,0.552,0.448,0.0,CBSNews,Condemned killer seen abducting young victim on camera to be resentenced https://t.co/zQPajB1bjS https://t.co/mScQNxKQ1O
2018-04-07 07:22:03,-0.4588,Sat Apr 07 07:22:03 +0000 2018,0.232,0.655,0.113,nytimes,"136 years after his death by hanging, he has been officially pardoned. https://t.co/A3YmpdayLS"
2018-04-07 07:28:30,0.0,Sat Apr 07 07:28:30 +0000 2018,0.0,1.0,0.0,BBCNews,"RT @BBCSport: What a performance from Zoe Smith.

She is ‘buzzing’ #GC2018 

More on her weightlifting silver: https://t.co/peO67Zx2Ht http…"
2018-04-07 07:29:44,0.0,Sat Apr 07 07:29:44 +0000 2018,0.0,1.0,0.0,BBCNews,Cambridge college 'touched' by Hawking graffiti https://t.co/RVTA7YrZu5
2018-04-07 07:29:44,-0.8316,Sat Apr 07 07:29:44 +0000 2018,0.527,0.473,0.0,BBCNews,Teenager arrested after homeless man's murder in Maghera https://t.co/HDAdpwLUPD
2018-04-07 07:29:45,0.4019,Sat Apr 07 07:29:45 +0000 2018,0.0,0.803,0.197,BBCNews,Old holiday photos plea at Talacre and Gronant to show changes https://t.co/lC4Mh5wJIU
2018-04-07 07:31:06,0.2023,Sat Apr 07 07:31:06 +0000 2018,0.113,0.735,0.152,CNN,Artificial intelligence scientists from around the world called for a boycott of a South Korean university over con… https://t.co/tlIem7grAI
2018-04-07 07:33:00,0.0685,Sat Apr 07 07:33:00 +0000 2018,0.082,0.82,0.098,FoxNews,".@RepEvanJenkins: ""Let's not forget that @Sen_JoeManchin campaigned hard for @HillaryClinton... We know that Joe Ma… https://t.co/3YvsvCw2at"
2018-04-07 07:33:04,-0.6597,Sat Apr 07 07:33:04 +0000 2018,0.265,0.735,0.0,CBSNews,"ValuJet Flight 592 crash: FBI offers $10,000 for info on fugitive in deadly 1996 crash https://t.co/xnRIp0xUQ3 https://t.co/0ZJhVbGUsp"
2018-04-07 07:40:35,-0.3804,Sat Apr 07 07:40:35 +0000 2018,0.245,0.755,0.0,nytimes,5 plants and animals utterly confused by climate change https://t.co/FHBfPRQV5B
2018-04-07 07:41:57,0.7783,Sat Apr 07 07:41:57 +0000 2018,0.0,0.736,0.264,BBCNews,"RT @BBCSport: 👊👊👊

Zoe Smith won a silver medal for @TeamEngland in the women's -63kg weightlifting after compatriot Jack Oliver took silve…"
2018-04-07 07:46:23,0.0,Sat Apr 07 07:46:23 +0000 2018,0.0,1.0,0.0,BBCNews,"RT @BBCSport: Here's the very latest #GC2018 medals table.

Lots more could be added in the next few hours. 🙌 

➡ https://t.co/QG2YuuKcq1 #…"
2018-04-07 07:48:00,0.5267,Sat Apr 07 07:48:00 +0000 2018,0.0,0.825,0.175,FoxNews,".@GovMikeHuckabee: ""Maybe Bob Mueller ought to move his operation looking into obstruction of justice to Oakland."" https://t.co/vaEMY7Utcz"
2018-04-07 07:48:03,-0.8271,Sat Apr 07 07:48:03 +0000 2018,0.412,0.588,0.0,CBSNews,"Menendez brothers, convicted of killing parents in 1989, reunited in prison https://t.co/uCw4NjZfQ1 https://t.co/d4HXdUKLPm"
2018-04-07 07:50:19,-0.7906,Sat Apr 07 07:50:19 +0000 2018,0.368,0.632,0.0,FoxNews,"BREAKING: Crash of hockey team's bus leaves at least 14 dead, police say
https://t.co/xXDbJoVIuU"
2018-04-07 07:58:42,0.4019,Sat Apr 07 07:58:42 +0000 2018,0.0,0.722,0.278,nytimes,Tip #1: Ask your airline for help https://t.co/TlVwg0EzGI
2018-04-07 07:59:20,-0.7906,Sat Apr 07 07:59:20 +0000 2018,0.304,0.696,0.0,CNN,A crash between a bus carrying a junior league hockey team and a tractor-trailor left 14 people dead in western Can… https://t.co/uVfzb7Gvwz
2018-04-07 08:01:04,-0.5106,Sat Apr 07 08:01:04 +0000 2018,0.216,0.784,0.0,CNN,Sinclair's fake-news zombies should terrify you | By David Rothkopf via @CNNOpinion https://t.co/6fwDXWhmc2 https://t.co/sYYHRsfZv8
